dex_num,key,name,base_species,forme,types,abilities,base_stats,prevo,evolves_to,evo_type,evo_level,evo_item,evo_condition,form_flags,required_item,required_move,required_ability,battle_only,changes_from,has_learnset_entry,levelup_move_count_runtime,wild_moves_lvl50,generate_pokemon_lvl50,generate_error,catch_info_runtime_exact,catch_info_data_exists,gain_info_runtime_exact,gain_info_data_exists,ability_entity_metadata_linked,missing_categories,notes
858,Hatterenegmax,Hatterene-Gmax,Hatterene,Gmax,Psychic/Fairy,Healer|Anticipation|Magic Bounce,hp=57/atk=90/def=95/spa=136/spd=103/spe=29,,,,,,,baseSpecies|forme=Gmax|changesFrom,,,,,Hatterene,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified; gigantamax_runtime_selection_missing,
859,Impidimp,Impidimp,,,Dark/Fairy,Prankster|Frisk|Pickpocket,hp=45/atk=45/def=30/spa=55/spd=40/spe=50,,Morgrem,,,,,,,,,,,True,13,foulplay|playrough|nastyplot|darkpulse,True,,True,True,True,True,False,,
860,Morgrem,Morgrem,,,Dark/Fairy,Prankster|Frisk|Pickpocket,hp=65/atk=60/def=45/spa=75/spd=55/spe=70,Impidimp,Grimmsnarl,,32,,,,,,,,,True,14,playrough|nastyplot|darkpulse|torment,True,,True,True,True,True,False,,
861,Grimmsnarl,Grimmsnarl,,,Dark/Fairy,Prankster|Frisk|Pickpocket,hp=95/atk=120/def=65/spa=95/spd=75/spe=60,Morgrem,,,42,,,canGigantamax,,,,,,True,18,playrough|nastyplot|darkpulse|torment,True,,True,True,True,True,False,gigantamax_runtime_selection_missing,
861,Grimmsnarlgmax,Grimmsnarl-Gmax,Grimmsnarl,Gmax,Dark/Fairy,Prankster|Frisk|Pickpocket,hp=95/atk=120/def=65/spa=95/spd=75/spe=60,,,,,,,baseSpecies|forme=Gmax|changesFrom,,,,,Grimmsnarl,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified; gigantamax_runtime_selection_missing,
862,Obstagoon,Obstagoon,,,Dark/Normal,Reckless|Guts|Defiant,hp=93/atk=90/def=101/spa=60/spd=81/spe=95,Linoone-Galar,,,35,,at night,,,,,,,True,21,taunt|scaryface|takedown|furyswipes,True,,True,True,True,True,False,,
863,Perrserker,Perrserker,,,Steel,Battle Armor|Tough Claws|Steely Spirit,hp=70/atk=110/def=100/spa=50/spd=60/spe=50,Meowth-Galar,,,28,,,,,,,,,True,16,metalsound|metalclaw|irondefense|metalburst,True,,True,True,True,True,False,,
864,Cursola,Cursola,,,Ghost,Weak Armor|Perish Body,hp=60/atk=95/def=50/spa=145/spd=130/spe=30,Corsola-Galar,,,38,,,,,,,,,True,14,grudge|nightshade|curse|hex,True,,True,True,True,True,False,,
865,Sirfetchd,Sirfetch’d,,,Fighting,Steadfast|Scrappy,hp=62/atk=135/def=95/spa=68/spd=82/spe=65,Farfetch’d-Galar,,other,,,Land 3 critical hits in 1 battle,,,,,,,True,0,Struggle,True,,True,True,False,True,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss,
866,Mrrime,Mr. Rime,,,Ice/Psychic,Tangled Feet|Screen Cleaner|Ice Body,hp=80/atk=85/def=75/spa=110/spd=100/spe=70,Mr. Mime-Galar,,,42,,,,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing,
867,Runerigus,Runerigus,,,Ground/Ghost,Wandering Spirit,hp=58/atk=95/def=145/spa=50/spd=105/spe=30,Yamask-Galar,,other,,,Have 49+ HP lost and walk under stone sculpture in Dusty Bowl,,,,,,,True,18,earthquake|shadowball|curse|hex,True,,True,True,True,True,False,,
868,Milcery,Milcery,,,Fairy,Sweet Veil|Aroma Veil,hp=45/atk=40/def=40/spa=50/spd=61/spe=34,,Alcremie,,,,,,,,,,,True,13,mistyterrain|dazzlinggleam|charm|drainingkiss,True,,True,True,True,True,False,evolution_other_not_supported:Alcremie,Alcremie: other not supported
869,Alcremie,Alcremie,,,Fairy,Sweet Veil|Aroma Veil,hp=65/atk=60/def=75/spa=110/spd=121/spe=64,Milcery,,other,,,spin while holding a Sweet,canGigantamax,,,,,,True,14,mistyterrain|dazzlinggleam|charm|drainingkiss,True,,True,True,True,True,False,gigantamax_runtime_selection_missing,
869,Alcremiegmax,Alcremie-Gmax,Alcremie,Gmax,Fairy,Sweet Veil|Aroma Veil,hp=65/atk=60/def=75/spa=110/spd=121/spe=64,,,,,,,baseSpecies|forme=Gmax|changesFrom,,,,,Alcremie,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified; gigantamax_runtime_selection_missing,
870,Falinks,Falinks,,,Fighting,Battle Armor|Defiant,hp=65/atk=100/def=100/spa=70/spd=60/spe=75,,,,,,,,,,,,,True,14,closecombat|noretreat|reversal|bulkup,True,,True,True,True,True,False,,
871,Pincurchin,Pincurchin,,,Electric,Lightning Rod|Electric Surge,hp=48/atk=101/def=95/spa=91/spd=85/spe=15,,,,,,,,,,,,,True,14,zingzap|electricterrain|spark|charge,True,,True,True,True,True,False,,
872,Snom,Snom,,,Ice/Bug,Shield Dust|Ice Scales,hp=30/atk=25/def=35/spa=45/spd=30/spe=20,,Frosmoth,,,,,,,,,,,True,2,powdersnow|strugglebug,True,,True,True,True,True,False,evolution_levelFriendship_not_supported:Frosmoth,Frosmoth: levelFriendship not supported
873,Frosmoth,Frosmoth,,,Ice/Bug,Shield Dust|Ice Scales,hp=70/atk=65/def=60/spa=125/spd=90/spe=65,Snom,,levelFriendship,,,at night,,,,,,,True,19,blizzard|auroraveil|bugbuzz|hail,True,,True,True,True,True,False,,
874,Stonjourner,Stonjourner,,,Rock,Power Spot,hp=100/atk=125/def=135/spa=20/spd=20/spe=70,,,,,,,,,,,,,True,13,wideguard|rockslide|stealthrock|rocktomb,True,,True,True,True,True,False,,
875,Eiscue,Eiscue,,,Ice,Ice Face,hp=75/atk=80/def=110/spa=65/spd=90/spe=50,,,,,,,,,,,,,True,13,auroraveil|hail|snowscape|freezedry,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
875,Eiscuenoice,Eiscue-Noice,Eiscue,Noice,Ice,Ice Face,hp=75/atk=80/def=70/spa=65/spd=50/spe=130,,,,,,,baseSpecies|forme=Noice|battleOnly|requiredAbility,,,Ice Face,Eiscue,,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
876,Indeedee,Indeedee,,,Psychic/Normal,Inner Focus|Synchronize|Psychic Surge,hp=60/atk=65/def=55/spa=105/spd=95/spe=95,,,,,,,,,,,,,True,14,psychicterrain|powersplit|calmmind|psychic,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
876,Indeedeef,Indeedee-F,Indeedee,F,Psychic/Normal,Own Tempo|Synchronize|Psychic Surge,hp=70/atk=55/def=65/spa=95/spd=105/spe=85,,,,,,,baseSpecies|forme=F,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
877,Morpeko,Morpeko,,,Electric/Dark,Hunger Switch,hp=58/atk=95/def=58/spa=70/spd=58/spe=97,,,,,,,,,,,,,True,14,crunch|torment|spark|bite,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
877,Morpekohangry,Morpeko-Hangry,Morpeko,Hangry,Electric/Dark,Hunger Switch,hp=58/atk=95/def=58/spa=70/spd=58/spe=97,,,,,,,baseSpecies|forme=Hangry|battleOnly|requiredAbility,,,Hunger Switch,Morpeko,,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
878,Cufant,Cufant,,,Steel,Sheer Force|Heavy Metal,hp=72/atk=80/def=49/spa=40/spd=49/spe=40,,Copperajah,,,,,,,,,,,True,13,ironhead|irondefense|highhorsepower|playrough,True,,True,True,True,True,False,,
879,Copperajah,Copperajah,,,Steel,Sheer Force|Heavy Metal,hp=122/atk=130/def=69/spa=80/spd=69/spe=30,Cufant,,,34,,,canGigantamax,,,,,,True,14,ironhead|irondefense|heavyslam|strength,True,,True,True,True,True,False,gigantamax_runtime_selection_missing,
879,Copperajahgmax,Copperajah-Gmax,Copperajah,Gmax,Steel,Sheer Force|Heavy Metal,hp=122/atk=130/def=69/spa=80/spd=69/spe=30,,,,,,,baseSpecies|forme=Gmax|changesFrom,,,,,Copperajah,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified; gigantamax_runtime_selection_missing,
880,Dracozolt,Dracozolt,,,Electric/Dragon,Volt Absorb|Hustle|Sand Rush,hp=90/atk=100/def=90/spa=80/spd=70/spe=75,,,,,,,,,,,,,True,13,dragontail|charge|thundershock|slam,True,,True,True,True,True,False,,
881,Arctozolt,Arctozolt,,,Electric/Ice,Volt Absorb|Static|Slush Rush,hp=90/atk=100/def=90/spa=90/spd=80/spe=55,,,,,,,,,,,,,True,13,freezedry|avalanche|charge|powdersnow,True,,True,True,True,True,False,,
882,Dracovish,Dracovish,,,Water/Dragon,Water Absorb|Strong Jaw|Sand Rush,hp=90/atk=90/def=100/spa=70/spd=80/spe=75,,,,,,,,,,,,,True,13,dragonbreath|watergun|superfang|stomp,True,,True,True,True,True,False,,
883,Arctovish,Arctovish,,,Water/Ice,Water Absorb|Ice Body|Slush Rush,hp=90/atk=90/def=100/spa=80/spd=90/spe=55,,,,,,,,,,,,,True,13,freezedry|auroraveil|icywind|powdersnow,True,,True,True,True,True,False,,
884,Duraludon,Duraludon,,,Steel/Dragon,Light Metal|Heavy Metal|Stalwart,hp=70/atk=95/def=115/spa=120/spd=50/spe=85,,Archaludon,,,,,canGigantamax,,,,,,True,14,dragonclaw|irondefense|dragontail|breakingswipe,True,,True,True,True,True,False,gigantamax_runtime_selection_missing,
884,Duraludongmax,Duraludon-Gmax,Duraludon,Gmax,Steel/Dragon,Light Metal|Heavy Metal|Stalwart,hp=70/atk=95/def=115/spa=120/spd=50/spe=85,,,,,,,baseSpecies|forme=Gmax|changesFrom,,,,,Duraludon,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified; gigantamax_runtime_selection_missing,
885,Dreepy,Dreepy,,,Dragon/Ghost,Clear Body|Infiltrator|Cursed Body,hp=28/atk=60/def=30/spa=40/spd=30/spe=82,,Drakloak,,,,,,,,,,,True,4,astonish|bite|infestation|quickattack,True,,True,True,True,True,False,,
886,Drakloak,Drakloak,,,Dragon/Ghost,Clear Body|Infiltrator|Cursed Body,hp=68/atk=80/def=50/spa=60/spd=50/spe=102,Dreepy,Dragapult,,50,,,,,,,,,True,17,phantomforce|dragondance|hex|astonish,True,,True,True,True,True,False,,
887,Dragapult,Dragapult,,,Dragon/Ghost,Clear Body|Infiltrator|Cursed Body,hp=88/atk=120/def=75/spa=100/spd=75/spe=142,Drakloak,,,60,,,,,,,,,True,19,phantomforce|dragondance|hex|astonish,True,,True,True,True,True,False,,
888,Zacian,Zacian,,,Fairy,Intrepid Sword,hp=92/atk=120/def=115/spa=80/spd=115/spe=138,,,,,,,,,,,,,True,15,laserfocus|nobleroar|ironhead|swordsdance,True,,True,True,True,True,False,,
888,Zaciancrowned,Zacian-Crowned,Zacian,Crowned,Fairy/Steel,Intrepid Sword,hp=92/atk=150/def=115/spa=80/spd=115/spe=148,,,,,,,baseSpecies|forme=Crowned|battleOnly|requiredItem,Rusted Sword,,,Zacian,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing,
889,Zamazenta,Zamazenta,,,Fighting,Dauntless Shield,hp=92/atk=120/def=115/spa=80/spd=115/spe=138,,,,,,,,,,,,,True,14,metalburst|laserfocus|ironhead|irondefense,True,,True,True,True,True,False,,
889,Zamazentacrowned,Zamazenta-Crowned,Zamazenta,Crowned,Fighting/Steel,Dauntless Shield,hp=92/atk=120/def=140/spa=80/spd=140/spe=128,,,,,,,baseSpecies|forme=Crowned|battleOnly|requiredItem,Rusted Shield,,,Zamazenta,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing,
890,Eternatus,Eternatus,,,Poison/Dragon,Pressure,hp=140/atk=85/def=95/spa=145/spd=95/spe=130,,,,,,,,,,,,,True,16,dragonpulse|crosspoison|dragondance|venoshock,True,,True,True,True,True,False,,
890,Eternatuseternamax,Eternatus-Eternamax,Eternatus,Eternamax,Poison/Dragon,Pressure,hp=255/atk=115/def=250/spa=125/spd=250/spe=130,,,,,,,baseSpecies|forme=Eternamax,,,,,,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
891,Kubfu,Kubfu,,,Fighting,Inner Focus,hp=60/atk=90/def=60/spa=53/spd=50/spe=72,,Urshifu|Urshifu-Rapid-Strike,,,,,,,,,,,True,15,closecombat|counter|dynamicpunch|bulkup,True,,True,True,True,True,False,evolution_other_not_supported:Urshifu; evolution_target_not_resolved_by_current_lookup:Urshifu-Rapid-Strike; evolution_other_not_supported:Urshifu-Rapid-Strike; evolution_branching_selection_partial,Urshifu: other not supported Urshifu-Rapid-Strike: current evolution lookup cannot resolve canonical/form name Urshifu-Rapid-Strike: other not supported branching evolution selection is only partial
892,Urshifu,Urshifu,,,Fighting/Dark,Unseen Fist,hp=100/atk=130/def=100/spa=63/spd=60/spe=97,Kubfu,,other,,,Defeat the Single Strike Tower,canGigantamax,,,,,,True,17,closecombat|counter|dynamicpunch|bulkup,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing; gigantamax_runtime_selection_missing,
892,Urshifugmax,Urshifu-Gmax,Urshifu,Gmax,Fighting/Dark,Unseen Fist,hp=100/atk=130/def=100/spa=63/spd=60/spe=97,,,,,,,baseSpecies|forme=Gmax|changesFrom,,,,,Urshifu,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified; gigantamax_runtime_selection_missing,
892,Urshifurapidstrike,Urshifu-Rapid-Strike,Urshifu,Rapid-Strike,Fighting/Water,Unseen Fist,hp=100/atk=130/def=100/spa=63/spd=60/spe=97,Kubfu,,other,,,Defeat the Rapid Strike Tower,baseSpecies|forme=Rapid-Strike|canGigantamax,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing; gigantamax_runtime_selection_missing,
892,Urshifurapidstrikegmax,Urshifu-Rapid-Strike-Gmax,Urshifu,Rapid-Strike-Gmax,Fighting/Water,Unseen Fist,hp=100/atk=130/def=100/spa=63/spd=60/spe=97,,,,,,,baseSpecies|forme=Rapid-Strike-Gmax|battleOnly|changesFrom,,,,Urshifu-Rapid-Strike,Urshifu-Rapid-Strike,False,0,Struggle,True,,True,True,False,False,False,no_learnset_entry; no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified; gigantamax_runtime_selection_missing,
893,Zarude,Zarude,,,Dark/Grass,Leaf Guard,hp=105/atk=120/def=105/spa=70/spd=95/spe=105,,,,,,,,,,,,,True,17,bite|grassknot|vinewhip|uturn,True,,True,True,True,True,False,,
893,Zarudedada,Zarude-Dada,Zarude,Dada,Dark/Grass,Leaf Guard,hp=105/atk=120/def=105/spa=70/spd=95/spe=105,,,,,,,baseSpecies|forme=Dada,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
894,Regieleki,Regieleki,,,Electric,Transistor,hp=80/atk=100/def=50/spa=100/spd=50/spe=200,,,,,,,,,,,,,True,15,magnetrise|thunderbolt|thundercage|thunderwave,True,,True,True,True,True,False,,
895,Regidrago,Regidrago,,,Dragon,Dragon's Maw,hp=200/atk=100/def=50/spa=100/spd=50/spe=80,,,,,,,,,,,,,True,15,dragondance|dragonclaw|dragonbreath|twister,True,,True,True,True,True,False,,
896,Glastrier,Glastrier,,,Ice,Chilling Neigh,hp=100/atk=145/def=130/spa=65/spd=110/spe=30,,,,,,,,,,,,,True,14,iciclecrash|mist|avalanche|irondefense,True,,True,True,True,True,False,,
897,Spectrier,Spectrier,,,Ghost,Grim Neigh,hp=100/atk=65/def=60/spa=145/spd=80/spe=130,,,,,,,,,,,,,True,14,shadowball|confuseray|hex|agility,True,,True,True,True,True,False,,
898,Calyrex,Calyrex,,,Psychic/Grass,Unnerve,hp=100/atk=80/def=80/spa=80/spd=80/spe=80,,,,,,,,,,,,,True,17,energyball|aromatherapy|grassyterrain|psychicterrain,True,,True,True,True,True,False,,
898,Calyrexice,Calyrex-Ice,Calyrex,Ice,Psychic/Ice,As One (Glastrier),hp=100/atk=165/def=150/spa=85/spd=130/spe=50,,,,,,,baseSpecies|forme=Ice|changesFrom,,,,,Calyrex,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
898,Calyrexshadow,Calyrex-Shadow,Calyrex,Shadow,Psychic/Ghost,As One (Spectrier),hp=100/atk=85/def=80/spa=165/spd=100/spe=150,,,,,,,baseSpecies|forme=Shadow|changesFrom,,,,,Calyrex,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
899,Wyrdeer,Wyrdeer,,,Normal/Psychic,Intimidate|Frisk|Sap Sipper,hp=103/atk=105/def=72/spa=105/spd=75/spe=65,Stantler,,other,,,Use Agile style Psyshield Bash 20 times,,,,,,,True,15,imprison|zenheadbutt|roleplay|calmmind,True,,True,True,True,True,False,,
900,Kleavor,Kleavor,,,Bug/Rock,Swarm|Sheer Force|Sharpness,hp=70/atk=135/def=95/spa=45/spd=70/spe=85,Scyther,,useItem,,,Black Augurite,,,,,,,True,14,xscissor|rockslide|smackdown|furycutter,True,,True,True,True,True,False,,
901,Ursaluna,Ursaluna,,,Ground/Normal,Guts|Bulletproof|Unnerve,hp=130/atk=140/def=105/spa=45/spd=80/spe=50,Ursaring,,other,,,Peat Block when there's a full moon,,,,,,,True,18,highhorsepower|snore|scaryface|playnice,True,,True,True,True,True,False,,
901,Ursalunabloodmoon,Ursaluna-Bloodmoon,Ursaluna,Bloodmoon,Ground/Normal,Mind's Eye,hp=113/atk=70/def=120/spa=135/spd=65/spe=52,,,,,,,baseSpecies|forme=Bloodmoon,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
902,Basculegion,Basculegion,,,Water/Ghost,Swift Swim|Adaptability|Mold Breaker,hp=120/atk=112/def=65/spa=80/spd=75/spe=78,Basculin-White-Striped,,other,,,Receive 294+ recoil without fainting,,,,,,,True,18,wavecrash|soak|aquajet|phantomforce,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
902,Basculegionf,Basculegion-F,Basculegion,F,Water/Ghost,Swift Swim|Adaptability|Mold Breaker,hp=120/atk=92/def=65/spa=100/spd=75/spe=78,Basculin-White-Striped,,other,,,Receive 294+ recoil without fainting,baseSpecies|forme=F,,,,,,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; alternate_form_selection_runtime_missing,
903,Sneasler,Sneasler,,,Fighting/Poison,Pressure|Unburden|Poison Touch,hp=80/atk=130/def=60/spa=40/spd=80/spe=120,Sneasel-Hisui,,levelHold,,Razor Claw,during the day,,,,,,,True,15,brickbreak|poisonjab|rocksmash|direclaw,True,,True,True,True,True,False,,
904,Overqwil,Overqwil,,,Dark/Poison,Poison Point|Swift Swim|Intimidate,hp=85/atk=115/def=95/spa=65/spd=65/spe=85,Qwilfish-Hisui,,other,,,Use Strong style Barb Barrage 20 times,,,,,,,True,17,crunch|toxic|toxicspikes|barbbarrage,True,,True,True,True,True,False,,
905,Enamorus,Enamorus,,,Fairy/Flying,Cute Charm|Contrary,hp=74/atk=115/def=70/spa=135/spd=80/spe=106,,,,,,,,,,,,,True,17,dazzlinggleam|drainingkiss|fairywind|uproar,True,,True,True,False,False,False,exp_ev_canonical_lookup_miss; exp_ev_data_missing,
905,Enamorustherian,Enamorus-Therian,Enamorus,Therian,Fairy/Flying,Overcoat,hp=74/atk=115/def=110/spa=135/spd=100/spe=46,,,,,,,baseSpecies|forme=Therian|changesFrom,,,,,Enamorus,True,0,Struggle,True,,True,True,False,False,False,no_levelup_moves_runtime; wild_moves_fall_back_to_struggle; exp_ev_canonical_lookup_miss; exp_ev_data_missing; form_trigger_specific_runtime_not_fully_verified,
906,Sprigatito,Sprigatito,,,Grass,Overgrow|Protean,hp=40/atk=61/def=54/spa=45/spd=45/spe=65,,Floragato,,,,,,,,,,,True,13,energyball|worryseed|seedbomb|magicalleaf,True,,True,True,True,True,False,,
907,Floragato,Floragato,,,Grass,Overgrow|Protean,hp=61/atk=80/def=63/spa=60/spd=63/spe=83,Sprigatito,Meowscarada,,16,,,,,,,,,True,14,leafstorm|energyball|worryseed|seedbomb,True,,True,True,True,True,False,,
908,Meowscarada,Meowscarada,,,Grass/Dark,Overgrow|Protean,hp=76/atk=110/def=70/spa=81/spd=70/spe=123,Floragato,,,36,,,,,,,,,True,20,energyball|nightslash|worryseed|seedbomb,True,,True,True,True,True,False,,
909,Fuecoco,Fuecoco,,,Fire,Blaze|Unaware,hp=67/atk=45/def=59/spa=63/spd=40/spe=36,,Crocalor,,,,,,,,,,,True,12,fireblast|flamethrower|incinerate|ember,True,,True,True,True,True,False,,
910,Crocalor,Crocalor,,,Fire,Blaze|Unaware,hp=81/atk=55/def=78/spa=90/spd=58/spe=49,Fuecoco,Skeledirge,,16,,,,,,,,,True,14,fireblast|willowisp|flamethrower|incinerate,True,,True,True,True,True,False,,
911,Skeledirge,Skeledirge,,,Fire/Ghost,Blaze|Unaware,hp=104/atk=75/def=100/spa=110/spd=75/spe=66,Crocalor,,,36,,,,,,,,,True,20,hex|willowisp|shadowball|flamethrower,True,,True,True,True,True,False,,
912,Quaxly,Quaxly,,,Water,Torrent|Moxie,hp=55/atk=65/def=45/spa=50/spd=45/spe=50,,Quaxwell,,,,,,,,,,,True,12,liquidation|aquacutter|aquajet|watergun,True,,True,True,True,True,False,,
913,Quaxwell,Quaxwell,,,Water,Torrent|Moxie,hp=70/atk=85/def=65/spa=65/spd=60/spe=65,Quaxly,Quaquaval,,16,,,,,,,,,True,15,liquidation|aquacutter|waterpulse|aquajet,True,,True,True,True,True,False,,
914,Quaquaval,Quaquaval,,,Water/Fighting,Torrent|Moxie,hp=85/atk=120/def=80/spa=85/spd=75/spe=85,Quaxwell,,,36,,,,,,,,,True,20,liquidation|aquacutter|lowsweep|waterpulse,True,,True,True,True,True,False,,
915,Lechonk,Lechonk,,,Normal,Aroma Veil|Gluttony|Thick Fat,hp=54/atk=45/def=40/spa=35/spd=45/spe=35,,Oinkologne|Oinkologne-F,,,,,,,,,,,True,13,doubleedge|uproar|workup|takedown,True,,True,True,True,True,False,evolution_target_not_resolved_by_current_lookup:Oinkologne-F; evolution_branching_selection_partial,Oinkologne-F: current evolution lookup cannot resolve canonical/form name branching evolution selection is only partial
