dex_key,name,num,type,category,base_power,accuracy,pp,priority,target,flags,coverage_status,mechanics,contract_count,contracts,callbacks,is_nonstandard
synchronoise,Synchronoise,485,Psychic,Special,120,100,10,0,allAdjacent,metronome; mirror; protect,mechanic_contract,callback_behavior; damage,0,,,Past
Synchronoise,Synchronoise,485,Psychic,Special,120,100,10,0,allAdjacent,metronome; mirror; protect,mechanic_contract,callback_behavior; damage,0,,,Past
synthesis,Synthesis,235,Grass,Status,0,True,5,0,self,heal; metronome; snatch,explicit_contract,callback_behavior,1,synthesis restores half max hp in neutral weather,onHit=Synthesis.onHit,
Synthesis,Synthesis,235,Grass,Status,0,True,5,0,self,heal; metronome; snatch,explicit_contract,callback_behavior,1,synthesis restores half max hp in neutral weather,onHit=Synthesis.onHit,
syrupbomb,Syrup Bomb,903,Grass,Special,60,85,10,0,normal,bullet; metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; volatile,0,,,
Syrupbomb,Syrup Bomb,903,Grass,Special,60,85,10,0,normal,bullet; metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; volatile,0,,,
tachyoncutter,Tachyon Cutter,911,Steel,Special,50,True,10,0,normal,metronome; mirror; protect; slicing,mechanic_contract,damage,0,,,
Tachyoncutter,Tachyon Cutter,911,Steel,Special,50,True,10,0,normal,metronome; mirror; protect; slicing,mechanic_contract,damage,0,,,
tackle,Tackle,33,Normal,Physical,40,100,35,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage,0,,,
Tackle,Tackle,33,Normal,Physical,40,100,35,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage,0,,,
tailglow,Tail Glow,294,Bug,Status,0,True,20,0,self,metronome; snatch,mechanic_contract,stat_boost,0,,,
Tailglow,Tail Glow,294,Bug,Status,0,True,20,0,self,metronome; snatch,mechanic_contract,stat_boost,0,,,
tailslap,Tail Slap,541,Normal,Physical,25,85,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; random_branch,0,,,
Tailslap,Tail Slap,541,Normal,Physical,25,85,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; random_branch,0,,,
tailwhip,Tail Whip,39,Normal,Status,0,100,30,0,allAdjacentFoes,metronome; mirror; protect; reflectable,mechanic_contract,stat_boost,0,,,
Tailwhip,Tail Whip,39,Normal,Status,0,100,30,0,allAdjacentFoes,metronome; mirror; protect; reflectable,mechanic_contract,stat_boost,0,,,
tailwind,Tailwind,366,Flying,Status,0,True,15,0,allySide,metronome; snatch; wind,mechanic_contract,side_condition,0,,,
Tailwind,Tailwind,366,Flying,Status,0,True,15,0,allySide,metronome; snatch; wind,mechanic_contract,side_condition,0,,,
takedown,Take Down,36,Normal,Physical,90,85,20,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; random_branch; recoil,0,,,
Takedown,Take Down,36,Normal,Physical,90,85,20,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; random_branch; recoil,0,,,
takeheart,Take Heart,850,Psychic,Status,0,True,15,0,self,metronome; snatch,explicit_contract,callback_behavior,1,take heart cures status and raises special defenses,onHit=Takeheart.onHit,
Takeheart,Take Heart,850,Psychic,Status,0,True,15,0,self,metronome; snatch,explicit_contract,callback_behavior,1,take heart cures status and raises special defenses,onHit=Takeheart.onHit,
tarshot,Tar Shot,749,Rock,Status,0,100,15,0,normal,metronome; mirror; protect; reflectable,mechanic_contract,stat_boost; volatile,0,,,
Tarshot,Tar Shot,749,Rock,Status,0,100,15,0,normal,metronome; mirror; protect; reflectable,mechanic_contract,stat_boost; volatile,0,,,
taunt,Taunt,269,Dark,Status,0,100,20,0,normal,bypasssub; metronome; mirror; protect; reflectable,mechanic_contract,volatile,0,,,
Taunt,Taunt,269,Dark,Status,0,100,20,0,normal,bypasssub; metronome; mirror; protect; reflectable,mechanic_contract,volatile,0,,,
tearfullook,Tearful Look,715,Normal,Status,0,True,20,0,normal,metronome; mirror; reflectable,mechanic_contract,stat_boost,0,,,
Tearfullook,Tearful Look,715,Normal,Status,0,True,20,0,normal,metronome; mirror; reflectable,mechanic_contract,stat_boost,0,,,
teatime,Teatime,752,Normal,Status,0,True,10,0,all,bypasssub; metronome,explicit_contract,callback_behavior,1,tea time makes active pokemon consume berries,onHit=Teatime.onHit,
Teatime,Teatime,752,Normal,Status,0,True,10,0,all,bypasssub; metronome,explicit_contract,callback_behavior,1,tea time makes active pokemon consume berries,onHit=Teatime.onHit,
technoblast,Techno Blast,546,Normal,Special,120,100,5,0,normal,mirror; protect,mechanic_contract,callback_behavior; damage,0,,onModifyType=Technoblast.onModifyType,Past
Technoblast,Techno Blast,546,Normal,Special,120,100,5,0,normal,mirror; protect,mechanic_contract,callback_behavior; damage,0,,onModifyType=Technoblast.onModifyType,Past
tectonicrage,Tectonic Rage,630,Ground,Physical,1,True,1,0,normal,,mechanic_contract,damage,0,,,Past
Tectonicrage,Tectonic Rage,630,Ground,Physical,1,True,1,0,normal,,mechanic_contract,damage,0,,,Past
teeterdance,Teeter Dance,298,Normal,Status,0,100,20,0,allAdjacent,dance; metronome; mirror; protect,mechanic_contract,volatile,0,,,
Teeterdance,Teeter Dance,298,Normal,Status,0,100,20,0,allAdjacent,dance; metronome; mirror; protect,mechanic_contract,volatile,0,,,
telekinesis,Telekinesis,477,Psychic,Status,0,True,15,0,normal,allyanim; gravity; metronome; mirror; protect; reflectable,mechanic_contract,callback_behavior; volatile,0,,onTry=Telekinesis.onTry,Past
Telekinesis,Telekinesis,477,Psychic,Status,0,True,15,0,normal,allyanim; gravity; metronome; mirror; protect; reflectable,mechanic_contract,callback_behavior; volatile,0,,onTry=Telekinesis.onTry,Past
teleport,Teleport,100,Psychic,Status,0,True,20,-6,self,metronome,mechanic_contract,callback_behavior; priority; self_switch,0,,onTry=Teleport.onTry,
Teleport,Teleport,100,Psychic,Status,0,True,20,-6,self,metronome,mechanic_contract,callback_behavior; priority; self_switch,0,,onTry=Teleport.onTry,
temperflare,Temper Flare,915,Fire,Physical,75,100,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Temperflare.basePowerCallback,
Temperflare,Temper Flare,915,Fire,Physical,75,100,10,0,normal,contact; metronome; mirror; protect,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Temperflare.basePowerCallback,
terablast,Tera Blast,851,Normal,Special,80,100,10,0,normal,metronome; mirror; mustpressure; protect,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Terablast.basePowerCallback; onModifyMove=Terablast.onModifyMove; onModifyType=Terablast.onModifyType; onPrepareHit=Terablast.onPrepareHit,
Terablast,Tera Blast,851,Normal,Special,80,100,10,0,normal,metronome; mirror; mustpressure; protect,mechanic_contract,callback_behavior; callback_damage; damage,0,,basePowerCallback=Terablast.basePowerCallback; onModifyMove=Terablast.onModifyMove; onModifyType=Terablast.onModifyType; onPrepareHit=Terablast.onPrepareHit,
terastarstorm,Tera Starstorm,906,Normal,Special,120,100,5,0,normal,failcopycat; failmimic; mirror; noassist; protect,mechanic_contract,callback_behavior; damage,0,,onModifyMove=Terastarstorm.onModifyMove; onModifyType=Terastarstorm.onModifyType,
Terastarstorm,Tera Starstorm,906,Normal,Special,120,100,5,0,normal,failcopycat; failmimic; mirror; noassist; protect,mechanic_contract,callback_behavior; damage,0,,onModifyMove=Terastarstorm.onModifyMove; onModifyType=Terastarstorm.onModifyType,
terrainpulse,Terrain Pulse,805,Normal,Special,50,100,10,0,normal,metronome; mirror; protect; pulse,mechanic_contract,callback_behavior; damage,0,,onModifyMove=Terrainpulse.onModifyMove; onModifyType=Terrainpulse.onModifyType,
Terrainpulse,Terrain Pulse,805,Normal,Special,50,100,10,0,normal,metronome; mirror; protect; pulse,mechanic_contract,callback_behavior; damage,0,,onModifyMove=Terrainpulse.onModifyMove; onModifyType=Terrainpulse.onModifyType,
thief,Thief,168,Dark,Physical,60,100,25,0,normal,contact; failcopycat; failmefirst; mirror; noassist; protect,mechanic_contract,callback_behavior; damage,0,,onAfterHit=Thief.onAfterHit,
Thief,Thief,168,Dark,Physical,60,100,25,0,normal,contact; failcopycat; failmefirst; mirror; noassist; protect,mechanic_contract,callback_behavior; damage,0,,onAfterHit=Thief.onAfterHit,
thousandarrows,Thousand Arrows,614,Ground,Physical,90,100,10,0,allAdjacentFoes,mirror; nonsky; protect,mechanic_contract,callback_behavior; damage; volatile,0,,,Past
Thousandarrows,Thousand Arrows,614,Ground,Physical,90,100,10,0,allAdjacentFoes,mirror; nonsky; protect,mechanic_contract,callback_behavior; damage; volatile,0,,,Past
thousandwaves,Thousand Waves,615,Ground,Physical,90,100,10,0,allAdjacentFoes,mirror; nonsky; protect,mechanic_contract,callback_behavior; damage,0,,onHit=Thousandwaves.onHit,Past
Thousandwaves,Thousand Waves,615,Ground,Physical,90,100,10,0,allAdjacentFoes,mirror; nonsky; protect,mechanic_contract,callback_behavior; damage,0,,onHit=Thousandwaves.onHit,Past
thrash,Thrash,37,Normal,Physical,120,100,10,0,randomNormal,contact; failinstruct; metronome; mirror; protect,mechanic_contract,callback_behavior; damage; volatile,0,,onAfterMove=Thrash.onAfterMove,
Thrash,Thrash,37,Normal,Physical,120,100,10,0,randomNormal,contact; failinstruct; metronome; mirror; protect,mechanic_contract,callback_behavior; damage; volatile,0,,onAfterMove=Thrash.onAfterMove,
throatchop,Throat Chop,675,Dark,Physical,80,100,15,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; secondary_effect,0,,secondary.onHit=Throatchop.onHit,
Throatchop,Throat Chop,675,Dark,Physical,80,100,15,0,normal,contact; metronome; mirror; protect,mechanic_contract,damage; secondary_effect,0,,secondary.onHit=Throatchop.onHit,
thunder,Thunder,87,Electric,Special,110,70,10,0,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; damage; random_branch; secondary_effect; status_outcome,0,,onModifyMove=Thunder.onModifyMove,
Thunder,Thunder,87,Electric,Special,110,70,10,0,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; damage; random_branch; secondary_effect; status_outcome,0,,onModifyMove=Thunder.onModifyMove,
thunderbolt,Thunderbolt,85,Electric,Special,90,100,15,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; status_outcome,0,,,
Thunderbolt,Thunderbolt,85,Electric,Special,90,100,15,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; status_outcome,0,,,
thundercage,Thunder Cage,819,Electric,Special,80,90,15,0,normal,mirror; protect,mechanic_contract,damage; random_branch; volatile,0,,,
Thundercage,Thunder Cage,819,Electric,Special,80,90,15,0,normal,mirror; protect,mechanic_contract,damage; random_branch; volatile,0,,,
thunderclap,Thunderclap,909,Electric,Special,70,100,5,1,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; damage; priority,0,,onTry=Thunderclap.onTry,
Thunderclap,Thunderclap,909,Electric,Special,70,100,5,1,normal,metronome; mirror; protect,mechanic_contract,callback_behavior; damage; priority,0,,onTry=Thunderclap.onTry,
thunderfang,Thunder Fang,422,Electric,Physical,65,95,15,0,normal,bite; contact; metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; status_outcome; volatile,0,,,
Thunderfang,Thunder Fang,422,Electric,Physical,65,95,15,0,normal,bite; contact; metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect; status_outcome; volatile,0,,,
thunderouskick,Thunderous Kick,823,Fighting,Physical,90,100,10,0,normal,contact; mirror; protect,mechanic_contract,damage; secondary_effect; stat_boost,0,,,
Thunderouskick,Thunderous Kick,823,Fighting,Physical,90,100,10,0,normal,contact; mirror; protect,mechanic_contract,damage; secondary_effect; stat_boost,0,,,
thunderpunch,Thunder Punch,9,Electric,Physical,75,100,15,0,normal,contact; metronome; mirror; protect; punch,mechanic_contract,damage; random_branch; secondary_effect; status_outcome,0,,,
Thunderpunch,Thunder Punch,9,Electric,Physical,75,100,15,0,normal,contact; metronome; mirror; protect; punch,mechanic_contract,damage; random_branch; secondary_effect; status_outcome,0,,,
thundershock,Thunder Shock,84,Electric,Special,40,100,30,0,normal,metronome; mirror; protect,explicit_contract,damage; random_branch; secondary_effect; status_outcome,1,volt absorb heals and blocks electric damage,,
Thundershock,Thunder Shock,84,Electric,Special,40,100,30,0,normal,metronome; mirror; protect,explicit_contract,damage; random_branch; secondary_effect; status_outcome,1,volt absorb heals and blocks electric damage,,
thunderwave,Thunder Wave,86,Electric,Status,0,90,20,0,normal,metronome; mirror; protect; reflectable,mechanic_contract,random_branch; status_outcome,0,,,
Thunderwave,Thunder Wave,86,Electric,Status,0,90,20,0,normal,metronome; mirror; protect; reflectable,mechanic_contract,random_branch; status_outcome,0,,,
tickle,Tickle,321,Normal,Status,0,100,20,0,normal,allyanim; metronome; mirror; protect; reflectable,mechanic_contract,stat_boost,0,,,
Tickle,Tickle,321,Normal,Status,0,100,20,0,normal,allyanim; metronome; mirror; protect; reflectable,mechanic_contract,stat_boost,0,,,
tidyup,Tidy Up,882,Normal,Status,0,True,10,0,self,,explicit_contract,callback_behavior,1,tidy up boosts attack and speed,onHit=Tidyup.onHit,
Tidyup,Tidy Up,882,Normal,Status,0,True,10,0,self,,explicit_contract,callback_behavior,1,tidy up boosts attack and speed,onHit=Tidyup.onHit,
topsyturvy,Topsy-Turvy,576,Dark,Status,0,True,20,0,normal,allyanim; metronome; mirror; protect; reflectable,explicit_contract,callback_behavior,1,topsy-turvy inverts target stat stages,onHit=Topsyturvy.onHit,
Topsyturvy,Topsy-Turvy,576,Dark,Status,0,True,20,0,normal,allyanim; metronome; mirror; protect; reflectable,explicit_contract,callback_behavior,1,topsy-turvy inverts target stat stages,onHit=Topsyturvy.onHit,
torchsong,Torch Song,871,Fire,Special,80,100,10,0,normal,bypasssub; metronome; mirror; protect; sound,mechanic_contract,damage; secondary_effect,0,,,
Torchsong,Torch Song,871,Fire,Special,80,100,10,0,normal,bypasssub; metronome; mirror; protect; sound,mechanic_contract,damage; secondary_effect,0,,,
torment,Torment,259,Dark,Status,0,100,15,0,normal,bypasssub; metronome; mirror; protect; reflectable,mechanic_contract,volatile,0,,,
Torment,Torment,259,Dark,Status,0,100,15,0,normal,bypasssub; metronome; mirror; protect; reflectable,mechanic_contract,volatile,0,,,
toxic,Toxic,92,Poison,Status,0,90,10,0,normal,metronome; mirror; protect; reflectable,mechanic_contract,random_branch; status_outcome,0,,,
Toxic,Toxic,92,Poison,Status,0,90,10,0,normal,metronome; mirror; protect; reflectable,mechanic_contract,random_branch; status_outcome,0,,,
toxicspikes,Toxic Spikes,390,Poison,Status,0,True,20,0,foeSide,metronome; mustpressure; nonsky; reflectable,mechanic_contract,side_condition,0,,,
Toxicspikes,Toxic Spikes,390,Poison,Status,0,True,20,0,foeSide,metronome; mustpressure; nonsky; reflectable,mechanic_contract,side_condition,0,,,
toxicthread,Toxic Thread,672,Poison,Status,0,100,20,0,normal,metronome; mirror; protect; reflectable,mechanic_contract,stat_boost; status_outcome,0,,,
Toxicthread,Toxic Thread,672,Poison,Status,0,100,20,0,normal,metronome; mirror; protect; reflectable,mechanic_contract,stat_boost; status_outcome,0,,,
trailblaze,Trailblaze,885,Grass,Physical,50,100,20,0,normal,contact; mirror; protect,mechanic_contract,damage; secondary_effect,0,,,
Trailblaze,Trailblaze,885,Grass,Physical,50,100,20,0,normal,contact; mirror; protect,mechanic_contract,damage; secondary_effect,0,,,
transform,Transform,144,Normal,Status,0,True,10,0,normal,allyanim; failcopycat; failencore; failinstruct; failmimic; noassist,explicit_contract,callback_behavior,1,transform copies target species typing and ability,onHit=Transform.onHit,
Transform,Transform,144,Normal,Status,0,True,10,0,normal,allyanim; failcopycat; failencore; failinstruct; failmimic; noassist,explicit_contract,callback_behavior,1,transform copies target species typing and ability,onHit=Transform.onHit,
triattack,Tri Attack,161,Normal,Special,80,100,10,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect,0,,secondary.onHit=Triattack.onHit,
Triattack,Tri Attack,161,Normal,Special,80,100,10,0,normal,metronome; mirror; protect,mechanic_contract,damage; random_branch; secondary_effect,0,,secondary.onHit=Triattack.onHit,
trick,Trick,271,Psychic,Status,0,100,10,0,normal,allyanim; failcopycat; mirror; noassist; protect,explicit_contract,callback_behavior,1,trick swaps held items,onHit=Trick.onHit,
Trick,Trick,271,Psychic,Status,0,100,10,0,normal,allyanim; failcopycat; mirror; noassist; protect,explicit_contract,callback_behavior,1,trick swaps held items,onHit=Trick.onHit,
trickortreat,Trick-or-Treat,567,Ghost,Status,0,100,20,0,normal,allyanim; metronome; mirror; protect; reflectable,explicit_contract,callback_behavior,1,trick-or-treat adds ghost typing,onHit=Trickortreat.onHit,Past
Trickortreat,Trick-or-Treat,567,Ghost,Status,0,100,20,0,normal,allyanim; metronome; mirror; protect; reflectable,explicit_contract,callback_behavior,1,trick-or-treat adds ghost typing,onHit=Trickortreat.onHit,Past
trickroom,Trick Room,433,Psychic,Status,0,True,5,-7,all,metronome; mirror,mechanic_contract,field_condition; priority,0,,,
